       district       |     block_name     |            cluster_name            |           village_name           | pincode | school_code |                       school_name                        
 BELGAUM CHIKKODI     | ATHANI             | TELSANG                            | ARTAL                            |591248|29300100601| K.H.P.S. ARTAL
 BELGAUM CHIKKODI     | ATHANI             | TELSANG                            | ARTAL                            |591248|29300100604| K.H.P.S GHATAGE TOT ARATAL
 BELGAUM CHIKKODI     | ATHANI             | TELSANG                            | ARTAL                            |591248|29300100609| K.L.P.S HATTI TOT ARAL
 BELGAUM CHIKKODI     | ATHANI             | TELSANG                            | ARTAL                            |591265|29300100610| K.L.P.S HUVINKODI
 BELGAUM CHIKKODI     | ATHANI             | TELSANG                            | ARTAL                            |591248|29300100605| K.L.P.S.MALINGARAYANA THOTE
 BELGAUM CHIKKODI     | ATHANI             | TELSANG                            | ARTAL                            |591248|29300100608| K.L.P.S MUDHOL TOT
 BELGAUM CHIKKODI     | ATHANI             | TELSANG                            | ARTAL                            |591248|29300100607| K.L.P.S PADASALAGI TOT
 BELGAUM CHIKKODI     | ATHANI             | TELSANG                            | BADAGI                           |591248|29300101601| K.H.P.S. BADAGI
 BELGAUM CHIKKODI     | ATHANI             | TELSANG                            | BADAGI                           |591248|29300101602| KLPS JAMBAGITOTA
 BELGAUM CHIKKODI     | ATHANI             | TELSANG                            | HALHALLI                         |591265|29300102701| K.H.P.S. HALHALLI
 BELGAUM CHIKKODI     | ATHANI             | TELSANG                            | TELSANG                          |591265|29300108305| K.H.P.S.MADHAVANAND.NAGAR.
 BELGAUM CHIKKODI     | ATHANI             | TELSANG                            | TELSANG                          |591265|29300108301| K.H.P.S. TELSANG
 BELGAUM CHIKKODI     | ATHANI             | TELSANG                            | TELSANG                          |591265|29300108316| KLPS BAGASI HALL
 BELGAUM CHIKKODI     | ATHANI             | TELSANG                            | TELSANG                          |591265|29300108304| K.L.P.S.BANADNALA
 BELGAUM CHIKKODI     | ATHANI             | TELSANG                            | TELSANG                          |591265|29300108315| KLPS BASAV NAGAR
 BELGAUM CHIKKODI     | ATHANI             | TELSANG                            | TELSANG                          |591265|29300108310| KLPS KILARADADDI TELSANG
 BELGAUM CHIKKODI     | ATHANI             | TELSANG                            | TELSANG                          |591265|29300108311| K.L.P.S.YELLAMMANNAGIDI
 BELGAUM CHIKKODI     | ATHANI             | TELSANG                            | TELSANG                          |591265|29300108303| U.H.P.S TELASANG
 BELGAUM CHIKKODI     | CHIKODI            | ANKALI                             | ANKALI                           |591213|29300500101| K.H.P.B.S. ANKALI
 BELGAUM CHIKKODI     | CHIKODI            | ANKALI                             | ANKALI                           |591213|29300500102| K.H.P.G.S. ANKALI
 BELGAUM CHIKKODI     | CHIKODI            | ANKALI                             | KADAPUR                          |591247|29300506501| K.H.P.S. KADAPUR
 BELGAUM CHIKKODI     | CHIKODI            | ANKALI                             | KADAPUR                          |591247|29300506504| KLPS ARANAYA SIDDESHWARNAGAR KADAPUR
 BELGAUM CHIKKODI     | CHIKODI            | ANKALI                             | KADAPUR                          |591247|29300506507| KLPS KORE TOT
 BELGAUM CHIKKODI     | CHIKODI            | ANKALI                             | SARJERAONAGAR                    |591213|29300512101| K.L.P.S. SARJERAONAGAR
 BELGAUM CHIKKODI     | CHIKODI            | ANKALI                             | SIDDAPURWADI                     |591213|29300512301| K.H.P.S. SIDDAPURWADI
 BELGAUM CHIKKODI     | CHIKODI            | ANKALI                             | SIDDESHWARNAGAR                  |591213|29300512201| K.L.P.S. SIDDESHWARNAGAR
 BELGAUM CHIKKODI     | CHIKODI            | CHIKKODI SOUTH                     | CHIKODI                          |591201|29300502406| K.H.P.S.(HALATTI.)
 BELGAUM CHIKKODI     | CHIKODI            | CHIKKODI SOUTH                     | CHIKODI                          |591201|29300502409| K.H.P.S.(HUDKO COLONY)
 BELGAUM CHIKKODI     | CHIKODI            | CHIKKODI SOUTH                     | CHIKODI                          |591201|29300502407| K.H.P.S.(INDIRANAGAR)
 BELGAUM CHIKKODI     | CHIKODI            | CHIKKODI SOUTH                     | CHIKODI                          |591201|29300502401| K.H.P.S.NO.1. CHIKODI
 BELGAUM CHIKKODI     | CHIKODI            | CHIKKODI SOUTH                     | CHIKODI                          |591201|29300502410| K.L.P.S.(AMBEDKARNAGAR)
 BELGAUM CHIKKODI     | CHIKODI            | CHIKKODI SOUTH                     | CHIKODI                          |591201|29300502424| KLPS BANYANA KODI
 BELGAUM CHIKKODI     | CHIKODI            | CHIKKODI SOUTH                     | CHIKODI                          |591201|29300502411| K.L.P.S.(MATANGAKERI)
 BELGAUM CHIKKODI     | CHIKODI            | CHIKKODI SOUTH                     | CHIKODI                          |591201|29300502408| K.L.P.S.(VIDYANAGAR)
 BELGAUM CHIKKODI     | CHIKODI            | CHIKKODI URDU                      | ANKALI                           |591213|29300500106| U.H.P.S. ANKALI
 BELGAUM CHIKKODI     | CHIKODI            | CHIKKODI URDU                      | BAMBALWAD                        |591226|29300501202| U.H.P.S. BAMBALWAD
 BELGAUM CHIKKODI     | CHIKODI            | CHIKKODI URDU                      | BELAGALI                         |591222|29300501502| ULPS BELAGALI
 BELGAUM CHIKKODI     | CHIKODI            | CHIKKODI URDU                      | CHIKODI                          |591201|29300502421| U.H.P.G.S. CHIKODI
 BELGAUM CHIKKODI     | CHIKODI            | CHIKKODI URDU                      | CHIKODI                          |591201|29300502420| U.H.P.S.(HOSPET)
 BELGAUM CHIKKODI     | CHIKODI            | CHIKKODI URDU                      | CHIKODI                          |591201|29300502418| U.H.P.S.NO.1. CHIKODI
 BELGAUM CHIKKODI     | CHIKODI            | CHIKKODI URDU                      | CHIKODI                          |591201|29300502419| U.H.P.S.NO.2. CHIKODI
 BELGAUM CHIKKODI     | CHIKODI            | CHIKKODI URDU                      | EXAMBA                           |591244|29300502707| U.H.P.B.S. EXAMBA
 BELGAUM CHIKKODI     | CHIKODI            | CHIKKODI URDU                      | EXAMBA                           |591244|29300502708| U.L.P.G.S. EXAMBA
 BELGAUM CHIKKODI     | CHIKODI            | CHIKKODI URDU                      | HATTARWAT                        |591206|29300504204| U.H.P.S.HATTARAWAT
 BELGAUM CHIKKODI     | CHIKODI            | CHIKKODI URDU                      | HIREKODI                         |591247|29300504003| U.H.P.S. HIREKODI
 BELGAUM CHIKKODI     | CHIKODI            | CHIKKODI URDU                      | HIREKODI GARDEN                  |591247|29300504101| U.L.P.S. HIREKODI GARDEN
 BELGAUM CHIKKODI     | CHIKODI            | CHIKKODI URDU                      | KABBUR                           |591222|29300507403| U.L.P.S. KABBUR
 BELGAUM CHIKKODI     | CHIKODI            | CHIKKODI URDU                      | KABBUR                           |591222|29300507406| ULPS MULTANPUR
 BELGAUM CHIKKODI     | CHIKODI            | CHIKKODI URDU                      | KALLOL                           |591282|29300506304| ULPS KALLOL
 BELGAUM CHIKKODI     | CHIKODI            | CHIKKODI URDU                      | KAROSHI                          |591226|29300507005| UHPS KAROSHI
 BELGAUM CHIKKODI     | CHIKODI            | CHIKKODI URDU                      | KHADAKLAT                        |591228|29300505904| U.H.P.S. KHADAKLAT
 BELGAUM CHIKKODI     | CHIKODI            | CHIKKODI URDU                      | KOTHALI                          |591287|29300506004| U.L.P.S. KOTHALI
 BELGAUM CHIKKODI     | CHIKODI            | CHIKKODI URDU                      | MANJARI                          |591213|29300508606| UHPS MANJARI
 BELGAUM CHIKKODI     | CHIKODI            | CHIKKODI URDU                      | NAGARMUNNOLI                     |591222|29300510604| U.H.P.S. NAGARMUNNOLI
 BELGAUM CHIKKODI     | CHIKODI            | CHIKKODI URDU                      | NANADI                           |591295|29300510303| U.L.P.S. NANADI
 BELGAUM CHIKKODI     | CHIKODI            | CHIKKODI URDU                      | PATTANKUDI                       |591238|29300510903| U.H.P.S. PATTANKUDI
 BELGAUM CHIKKODI     | CHIKODI            | CHIKKODI URDU                      | SANKANWADI                       |591228|29300512004| U.L.P.S.SANKANWADI
 BELGAUM CHIKKODI     | CHIKODI            | CHIKKODI URDU                      | UMARANI                          |591222|29300513002| ULPS UMARANI
 BELGAUM CHIKKODI     | CHIKODI            | CHIKODI MARATHI                    | CHIKODI                          |591201|29300502417| M.H.P.G.S. CHIKODI
 BELGAUM CHIKKODI     | CHIKODI            | CHIKODI MARATHI                    | CHIKODI                          |591201|29300502416| M.H.P.S. CHIKODI
 BELGAUM CHIKKODI     | CHIKODI            | CHIKODI MARATHI                    | EXAMBA                           |591244|29300502705| M.H.P.B.S. EXAMBA
 BELGAUM CHIKKODI     | CHIKODI            | CHIKODI MARATHI                    | EXAMBA                           |591244|29300502706| M.H.P.G.S. EXAMBA
 BELGAUM CHIKKODI     | CHIKODI            | CHIKODI MARATHI                    | KALLOL                           |591244|29300506303| M.H.P.S. KALLOL
 BELGAUM CHIKKODI     | CHIKODI            | CHIKODI MARATHI                    | KAROSHI                          |591226|29300507003| M.H.P.B.S. KAROSHI
 BELGAUM CHIKKODI     | CHIKODI            | CHIKODI MARATHI                    | MALIKWAD                         |591289|29300509002| M.H.P.S. MALIKWAD
 BELGAUM CHIKKODI     | CHIKODI            | CHIKODI MARATHI                    | NAGARAL                          |591247|29300510202| M.H.P.S. NAGARAL
 BELGAUM CHIKKODI     | CHIKODI            | CHIKODI MARATHI                    | NANADI                           |591244|29300510302| M.H.P.S. NANADI
 BELGAUM CHIKKODI     | CHIKODI            | CHIKODI MARATHI                    | NANADIWADI                       |591244|29300510402| M.L.P.S. NANADIWADI
 BELGAUM CHIKKODI     | CHIKODI            | CHIKODI MARATHI                    | ULLAGADDIWADI                    |591244|29300512902| M.L.P.S. ULLAGADDIWADI
 BELGAUM CHIKKODI     | CHIKODI            | CHIKODI NORTH                      | BASAVNALGADDE                    |591247|29300500701| K.H.P.S. BASAVNALGADDE
 BELGAUM CHIKKODI     | CHIKODI            | CHIKODI NORTH                      | BASAVNALGADDE                    |591247|29300500702| KLPS LAXMI NAGAR
 BELGAUM CHIKKODI     | CHIKODI            | CHIKODI NORTH                      | CHIKODI                          |519201|29300502405| K.H.P.G.S. CHIKODI
 BELGAUM CHIKKODI     | CHIKODI            | CHIKODI NORTH                      | CHIKODI                          |591201|29300502426| KHPS ASHRAYNAGAR
 BELGAUM CHIKKODI     | CHIKODI            | CHIKODI NORTH                      | CHIKODI                          |591313|29300502404| K.H.P.S.NO.4. CHIKODI
 BELGAUM CHIKKODI     | CHIKODI            | CHIKODI NORTH                      | CHIKODI                          |591201|29300502402| K.L.P.S.N0.2.CHIKODI
 BELGAUM CHIKKODI     | CHIKODI            | CHIKODI NORTH                      | CHIKODI                          |591201|29300502403| K.L.P.S.NO.3. CHIKODI
 BELGAUM CHIKKODI     | CHIKODI            | CHIKODI NORTH                      | CHIKODI                          |591201|29300502425| KLPS PRABHUWADI
 BELGAUM CHIKKODI     | CHIKODI            | EXAMBA                             | BAKALE TOT(E)                    |591244|29300514501| KLPS BAKALE TOT
 BELGAUM CHIKKODI     | CHIKODI            | EXAMBA                             | EXAMBA                           |591244|29300502702| K.H.P.G.S. EXAMBA
 BELGAUM CHIKKODI     | CHIKODI            | EXAMBA                             | EXAMBA                           |591244|29300502701| K.H.P.S. EXAMBA
 BELGAUM CHIKKODI     | CHIKODI            | EXAMBA                             | KALLOL                           |591244|29300506301| K.H.P.S. KALLOL
 BELGAUM CHIKKODI     | CHIKODI            | EXAMBA                             | KARNATAKA KODI                   |591244|29300506601| K.L.P.S. KARNATAKA KODI
 BELGAUM CHIKKODI     | CHIKODI            | EXAMBA                             | MAHANTESHNAGAR                   |591244|29300508901| K.L.P.S. MAHANTESHNAGAR
 BELGAUM CHIKKODI     | CHIKODI            | EXAMBA                             | MALIKWAD                         |591244|29300509001| KHPS MALIKWAD
 BELGAUM CHIKKODI     | CHIKODI            | EXAMBA                             | RAMNAGAR(E)                      |591244|29300511601| K.L.P.S. RAMNAGAR(E)
 BELGAUM CHIKKODI     | CHIKODI            | EXAMBA                             | ULLAGADDIWADI                    |591244|29300512901| K.L.P.S. ULLAGADDIWADI
 BELGAUM CHIKKODI     | CHIKODI            | EXAMBA                             | YADYANWADI(E)                    |591244|29300514101| KHPS YADYANWADI(E)
 BELGAUM CHIKKODI     | CHIKODI            | HIREKODI                           | GANGASUGAR                       |591247|29300503201| K.H.P.S. GANGASUGAR
 BELGAUM CHIKKODI     | CHIKODI            | HIREKODI                           | HATTIMARDI                       |591247|29300503901| K.H.P.S. HATTIMARDI
 BELGAUM CHIKKODI     | CHIKODI            | HIREKODI                           | HEGGANAVARKODI                   |591295|29300503801| K.L.P.S. HEGGANAVARKODI
 BELGAUM CHIKKODI     | CHIKODI            | HIREKODI                           | HIREKODI                         |591247|29300504001| K.H.P.S. HIREKODI
 BELGAUM CHIKKODI     | CHIKODI            | HIREKODI                           | MIRJEKODI                        |591247|29300509101| K.L.P.S. MIRJEKODI
 BELGAUM CHIKKODI     | CHIKODI            | HIREKODI                           | NAGARAL                          |591247|29300510201| K.H.P.S. NAGARAL
 BELGAUM CHIKKODI     | CHIKODI            | HIREKODI                           | NAGARAL                          |591247|29300510203| KLPS HAVALDARKODI
 BELGAUM CHIKKODI     | CHIKODI            | HIREKODI                           | NANADI                           |591244|29300510301| K.H.P.S. NANADI
 BELGAUM CHIKKODI     | CHIKODI            | HIREKODI                           | NANADIWADI                       |591244|29300510401| KHPS NANADIWADI
 BELGAUM CHIKKODI     | CHIKODI            | HIREKODI                           | TANGYANKODI                      |591247|29300512701| K.H.P.S. TANGYANKODI
 BELGAUM CHIKKODI     | CHIKODI            | JAGANOOR                           | JAGANUR                          |591305|29300505501| K.H.P.S. JAGANUR
 BELGAUM CHIKKODI     | CHIKODI            | JAGANOOR                           | JAGANUR                          |591305|29300505502| KLPS PANDRI TOT
 BELGAUM CHIKKODI     | CHIKODI            | JAGANOOR                           | KENALKODI                        |591305|29300508001| K.L.P.S. KENALKODI
 BELGAUM CHIKKODI     | CHIKODI            | JAGANOOR                           | KUSABINKODI                      |591305|29300507701| K.H.P.S. KUSABINKODI
 BELGAUM CHIKKODI     | CHIKODI            | JAGANOOR                           | MAMADAPUR(K.K)                   |591305|29300509401| K.H.P.S.` MAMADAPUR(K.K)
 BELGAUM CHIKKODI     | CHIKODI            | JAGANOOR                           | POGATYANATTI                     |591222|29300511201| K.L.P.S. POGATYANATTI
 BELGAUM CHIKKODI     | CHIKODI            | JAGANOOR                           | POGATYANATTI                     |591222|29300511202| KLPS SNEHA NAGAR
 BELGAUM CHIKKODI     | CHIKODI            | JAGANOOR                           | VIJAYANAGAR                      |591305|29300513301| K.H.P.S. VIJAYANAGAR
 BELGAUM CHIKKODI     | CHIKODI            | JAGANOOR                           | WADERHATTITOT                    |591305|29300513801| K.L.P.S. WADERHATTITOT
 BELGAUM CHIKKODI     | CHIKODI            | JAINAPUR                           | BIDAROLLI                        |591226|29300501001| K.H.P.S. BIDAROLLI
 BELGAUM CHIKKODI     | CHIKODI            | JAINAPUR                           | HANUMAN-NAGAR                    |591226|29300504601| K.L.P.S. HANUMAN-NAGAR
 BELGAUM CHIKKODI     | CHIKODI            | JAINAPUR                           | HATTARWAT                        |591226|29300504205| K.H.P.S. HATTARWAT
 BELGAUM CHIKKODI     | CHIKODI            | JAINAPUR                           | JAINAPUR                         |591226|29300505101| K.H.P.S. JAINAPUR
 BELGAUM CHIKKODI     | CHIKODI            | JAINAPUR                           | JAINAPURTOT                      |591226|29300505201| K.H.P.S. JAINAPURTOT
 BELGAUM CHIKKODI     | CHIKODI            | JAINAPUR                           | KALASANAVER                      |591226|29300514902| L.P.K.B.S. LAXMINAGAR HAT
 BELGAUM CHIKKODI     | CHIKODI            | JAINAPUR                           | MANGANUR                         |591225|29300509301| K.H.P.S. MANGANUR
 BELGAUM CHIKKODI     | CHIKODI            | JAINAPUR                           | MANGANURTOT                      |591225|29300509501| K.L.P.S. MANGANURTOT
 BELGAUM CHIKKODI     | CHIKODI            | JAINAPUR                           | TORANHALLI                       |591226|29300512801| K.H.P.S. TORANHALLI
 BELGAUM CHIKKODI     | CHIKODI            | JODAKURLI                          | BEERAPPANKODI                    |591213|29300500801| K.L.P.S. BEERAPPANKODI
 BELGAUM CHIKKODI     | CHIKODI            | JODAKURLI                          | GAVADYANWADI                     |591213|29300503301| KHPS GAVADYANAWADI
 BELGAUM CHIKKODI     | CHIKODI            | JODAKURLI                          | JODKURALI                        |591213|29300505001| K.H.P.S. and Upgraded RMSA High School JODKURALI
 BELGAUM CHIKKODI     | CHIKODI            | JODAKURLI                          | JODKURALI                        |591213|29300505003| KLPS LAXMIKODI
 BELGAUM CHIKKODI     | CHIKODI            | JODAKURLI                          | JODKURALI                        |591213|29300505002| KLPS PATILTOT JODAKURALI
 BELGAUM CHIKKODI     | CHIKODI            | JODAKURLI                          | KERUR                            |591213|29300506407| KLPS BHATMARE TOT
 BELGAUM CHIKKODI     | CHIKODI            | JODAKURLI                          | RAMLINGKODI                      |591213|29300511501| K.L.P.S. RAMLINGKODI
 BELGAUM CHIKKODI     | CHIKODI            | JODAKURLI                          | VASUKODI                         |591213|29300513201| K.L.P.S. VASUKODI
 BELGAUM CHIKKODI     | CHIKODI            | KABBUR                             | KABBUR                           |591222|29300507401| K.H.P.S. KABBUR
 BELGAUM CHIKKODI     | CHIKODI            | KABBUR                             | KABBUR                           |591222|29300507405| KLPGS KABBUR
 BELGAUM CHIKKODI     | CHIKODI            | KABBUR                             | KABBURTOT                        |591222|29300507501| K.H.P.S. KABBUR TOT
 BELGAUM CHIKKODI     | CHIKODI            | KABBUR                             | KANAKIKODI                       |591222|29300507601| K.H.P.S. KANAKIKODI
 BELGAUM CHIKKODI     | CHIKODI            | KABBUR                             | KANAKIKODI                       |591222|29300507602| K.L.P.S BHAGAVATITOT KANAKIKODI
 BELGAUM CHIKKODI     | CHIKODI            | KABBUR                             | KENCHANATTI                      |591222|29300507801| K.H.P.S. KENCHANATTI
 BELGAUM CHIKKODI     | CHIKODI            | KABBUR                             | KENGERIKODI                      |591222|29300507901| K.L.P.S. KENGERIKODI
 BELGAUM CHIKKODI     | CHIKODI            | KABBUR                             | MATTIMURI                        |591222|29300509801| K.L.P.S. MATTIMURI
 BELGAUM CHIKKODI     | CHIKODI            | KAROSHI                            | BAMBALWAD                        |591226|29300501201| K.H.P.S. BAMBALWAD
 BELGAUM CHIKKODI     | CHIKODI            | KAROSHI                            | BAMBALWAD                        |591226|29300501203| KLPS BAMBALWAD TOT
 BELGAUM CHIKKODI     | CHIKODI            | KAROSHI                            | BENNIHALLI                       |591226|29300501101| K.H.P.S. BENNIHALLI
 BELGAUM CHIKKODI     | CHIKODI            | KAROSHI                            | CHANNYANDADDI                    |591226|29300502101| K.L.P.S. CHANNYANDADDI
 BELGAUM CHIKKODI     | CHIKODI            | KAROSHI                            | HONNAGUDDLAXMI                   |591226|29300504301| K.L.P.S. HONNAGUDDLAXMI
 BELGAUM CHIKKODI     | CHIKODI            | KAROSHI                            | KAROSHI                          |591226|29300507002| K.H.P.G.S. KAROSHI
 BELGAUM CHIKKODI     | CHIKODI            | KAROSHI                            | KAROSHI                          |591226|29300507001| K.H.P.S. KAROSHI
 BELGAUM CHIKKODI     | CHIKODI            | KAROSHI                            | KAROSHI                          |591226|29300507008| KLPS MAGDUMTOT
 BELGAUM CHIKKODI     | CHIKODI            | KAROSHI                            | KAROSHI TOT                      |591226|29300507101| K.H.P.S. KAROSHI TOT
 BELGAUM CHIKKODI     | CHIKODI            | KAROSHI                            | KUNGATOLLI                       |591226|29300507201| K.H.P.S. KUNGATOLLI
 BELGAUM CHIKKODI     | CHIKODI            | KAROSHI                            | NARIKODI                         |591226|29300510501| K.L.P.S. NARIKODI
 BELGAUM CHIKKODI     | CHIKODI            | KERUR                              | ARABYANWADI                      |591247|29300500201| K.L.P.S. ARABYANWADI
 BELGAUM CHIKKODI     | CHIKODI            | KERUR                              | BANANTIKODI                      |591213|29300500901| K.H.P.S. BANANTIKODI
 BELGAUM CHIKKODI     | CHIKODI            | KERUR                              | BHAGNNAVARITOT                   |591213|29300515601| L.P.K.B.S. SIDDESHWARANAGAR K
 BELGAUM CHIKKODI     | CHIKODI            | KERUR                              | HALAKERI                         |591213|29300503701| KLPS HALAKERI
 BELGAUM CHIKKODI     | CHIKODI            | KERUR                              | KADAPUR                          |591213|29300506503| KLPS KADAPUR CROSS
 BELGAUM CHIKKODI     | CHIKODI            | KERUR                              | KERUR                            |591213|29300506409| KHPGS KERUR
 BELGAUM CHIKKODI     | CHIKODI            | KERUR                              | KERUR                            |591213|29300506401| K.H.P.S. KERUR
 BELGAUM CHIKKODI     | CHIKODI            | KERUR                              | KERURWADI                        |591213|29300506801| K.H.P.S. KERURWADI
 BELGAUM CHIKKODI     | CHIKODI            | KERUR                              | RUPINAL                          |591213|29300511401| K.H.P.S. RUPINAL
 BELGAUM CHIKKODI     | CHIKODI            | KHADAKLAT                          | ASHOKNAGAR                       |591228|29300500402| M.H.P.S. ASHOKNAGAR
 BELGAUM CHIKKODI     | CHIKODI            | KHADAKLAT                          | CHIKKALWAL                       |591237|29300501602| M.H.P.S. CHIKKALWAL
 BELGAUM CHIKKODI     | CHIKODI            | KHADAKLAT                          | KHADAKLAT                        |591228|29300505903| M.H.P.G.S. KHADAKLAT
 BELGAUM CHIKKODI     | CHIKODI            | KHADAKLAT                          | KHADAKLAT                        |591228|29300505902| M.H.P.S. KHADAKLAT
 BELGAUM CHIKKODI     | CHIKODI            | KHADAKLAT                          | MANOCHWADI                       |591237|29300508402| M.H.P.S. MANOCHWADI
 BELGAUM CHIKKODI     | CHIKODI            | KHADAKLAT                          | NAINGLAJ                         |591238|29300510002| M.H.P.S. NAINGLAJ
 BELGAUM CHIKKODI     | CHIKODI            | KHADAKLAT                          | NAVALIHAL                        |591287|29300510104| M.H.P.S.NAVALIHAL
 BELGAUM CHIKKODI     | CHIKODI            | KHADAKLAT                          | PEERWADI                         |591237|29300511001| M.L.P.S. PEERWADI
 BELGAUM CHIKKODI     | CHIKODI            | KHADAKLAT                          | RAMPUR                           |591237|29300511302| M.H.P.S. RAMPUR
 BELGAUM CHIKKODI     | CHIKODI            | KHADAKLAT                          | SANKANWADI                       |591228|29300512003| M.H.P.S. SANKANWADI
 BELGAUM CHIKKODI     | CHIKODI            | KHADAKLAT                          | TAPAKARWADI                      |591228|29300512602| M.H.P.S. TAPAKARWADI
 BELGAUM CHIKKODI     | CHIKODI            | KOTHALI                            | CHINCHANI                        |591287|29300501801| K.H.P.S. CHINCHANI
 BELGAUM CHIKKODI     | CHIKODI            | KOTHALI                            | CHINCHANI                        |591272|29300501804| KLPS SIDDARTH NAGAR
 BELGAUM CHIKKODI     | CHIKODI            | KOTHALI                            | GIRAGAON                         |591214|29300503101| K.H.P.S. GIRAGAON
 BELGAUM CHIKKODI     | CHIKODI            | KOTHALI                            | HANDYANWADI                      |591272|29300503401| K.H.P.S. HANDYANWADI
 BELGAUM CHIKKODI     | CHIKODI            | KOTHALI                            | KOTHALI                          |591287|29300506001| K.H.P.S. KOTHALI
 BELGAUM CHIKKODI     | CHIKODI            | KOTHALI                            | KOTHALIWADI                      |591287|29300515001| KLPS KOTHALIWADI
 BELGAUM CHIKKODI     | CHIKODI            | KOTHALI                            | KUPPANWADI                       |591287|29300506201| K.H.P.S. KUPPANWADI
 BELGAUM CHIKKODI     | CHIKODI            | KOTHALI                            | TAPAKARWADI                      |591228|29300512601| K.H.P.S. TAPAKARWADI
 BELGAUM CHIKKODI     | CHIKODI            | MAJALATTI                          | JEDARTOT                         |591309|29300505301| KLPS JEDARTOT
 BELGAUM CHIKKODI     | CHIKODI            | MAJALATTI                          | KALASANAVER                      |591226|29300514901| KLPS KALASANAVER TOT
 BELGAUM CHIKKODI     | CHIKODI            | MAJALATTI                          | KAMATYANATTI                     |591309|29300506701| K.H.P.S. KAMATYANATTI
 BELGAUM CHIKKODI     | CHIKODI            | MAJALATTI                          | KHAJAGOUDANATTI                  |591226|29300506901| K.H.P.S. KHAJAGOUDANATTI
 BELGAUM CHIKKODI     | CHIKODI            | MAJALATTI                          | MAJALATTI                        |591226|29300509201| K.H.P.S. MAJALATTI
 BELGAUM CHIKKODI     | CHIKODI            | MAJALATTI                          | MUGALI                           |591226|29300509601| K.H.P.S. MUGALI
 BELGAUM CHIKKODI     | CHIKODI            | MAJALATTI                          | WADRAL                           |591226|29300513601| K.H.P.S. WADRAL
 BELGAUM CHIKKODI     | CHIKODI            | MAJALATTI                          | WATHARITOT(KMT)                  |591309|29300513701| K.L.P.S. WATHARITOT(KMT)
 BELGAUM CHIKKODI     | CHIKODI            | MEERAPURAHATTI                     | CHIKODI ROAD                     |591222|29300502201| K.H.P.S. CHIKODI ROAD
 BELGAUM CHIKKODI     | CHIKODI            | MEERAPURAHATTI                     | CHIMMADTOT                       |591222|29300502301| K.L.P.S.CHIMMAT TOT
 BELGAUM CHIKKODI     | CHIKODI            | MEERAPURAHATTI                     | JODHATTI                         |591222|29300505401| K.H.P.S. JODHATTI
 BELGAUM CHIKKODI     | CHIKODI            | MEERAPURAHATTI                     | JODHATTI                         |591222|29300505402| K.L.P.S PUJARITOT
 BELGAUM CHIKKODI     | CHIKODI            | MEERAPURAHATTI                     | KABBUR                           |591222|29300507404| KLPS BELLAD NAGAR
 BELGAUM CHIKKODI     | CHIKODI            | MEERAPURAHATTI                     | KHOTWADI                         |591222|29300508201| K.L.P.S. KHOTWADI
 BELGAUM CHIKKODI     | CHIKODI            | MEERAPURAHATTI                     | MEERAPURHATTI                    |591222|29300509701| K.H.P.S. MEERAPURHATTI
 BELGAUM CHIKKODI     | CHIKODI            | MEERAPURAHATTI                     | MEERAPURHATTI                    |591222|29300509702| KLPS TAMMAN KODI
 BELGAUM CHIKKODI     | CHIKODI            | NAGAR MUNOLI                       | AMBEDKAR(N.M)                    |591222|29300500501| K.L.P.S. AMBEDKAR NAGAR N.M
 BELGAUM CHIKKODI     | CHIKODI            | NAGAR MUNOLI                       | BASAVANAGAR                      |591222|29300501301| K.H.P.S. BASAVANAGAR
 BELGAUM CHIKKODI     | CHIKODI            | NAGAR MUNOLI                       | BELAGALI                         |591222|29300501501| K.L.P.S. BELAGALI
 BELGAUM CHIKKODI     | CHIKODI            | NAGAR MUNOLI                       | BELKUD                           |591222|29300501401| K.H.P.S. BELKUD
 BELGAUM CHIKKODI     | CHIKODI            | NAGAR MUNOLI                       | KALMAD                           |591222|29300508101| K.H.P.S. KALMAD
 BELGAUM CHIKKODI     | CHIKODI            | NAGAR MUNOLI                       | LAXMINAGAR                       |591222|29300508301| K.H.P.S. LAXMINAGAR
 BELGAUM CHIKKODI     | CHIKODI            | NAGAR MUNOLI                       | NAGARALKODI                      |591222|29300510701| KHPS NAGARALKODI
 BELGAUM CHIKKODI     | CHIKODI            | NAGAR MUNOLI                       | NAGARMUNNOLI                     |591222|29300510601| K.H.P.S. NAGARMUNNOLI
 BELGAUM CHIKKODI     | CHIKODI            | NAGAR MUNOLI                       | SEEMI KODI                       |591222|29300515401| KLPS SEEMIKODI
 BELGAUM CHIKKODI     | CHIKODI            | NAGAR MUNOLI                       | VIDYANAGAR(B)                    |591222|29300513401| K.H.P.S. VIDYANAGAR(B)
 BELGAUM CHIKKODI     | CHIKODI            | NAVALIHAL                          | ASHOKNAGAR                       |591228|29300500401| K.L.P.S. ASHOKNAGAR
 BELGAUM CHIKKODI     | CHIKODI            | NAVALIHAL                          | DHULAGANWADI                     |591238|29300502501| K.H.P.S. DHULAGANWADI
 BELGAUM CHIKKODI     | CHIKODI            | NAVALIHAL                          | KHADAKLAT                        |591228|29300505901| K.H.P.S. KHADAKLAT
 BELGAUM CHIKKODI     | CHIKODI            | NAVALIHAL                          | KOTHALIWADI                      |591238|29300515003| KHPS Nainglaj
